Stilling id,Registrert dato,Yrke grovgruppe,Setning,Kategori,,Notater
9527622,2017-02-10,Ingeniør- og ikt-fag,Competence and interest within java technologies Spring Eclipse JDBC jQuery testing with JUnit,3,,
9527622,2017-02-10,Ingeniør- og ikt-fag,Basic competence within python and Linux and Linux containers Dockers,3,,
9527622,2017-02-10,Ingeniør- og ikt-fag,It would also be beneficial with knowledge of HPC xml and advanced use of Linux containers,3,,
9527622,2017-02-10,Ingeniør- og ikt-fag,A good command of English is required,3,,
9527622,2017-02-10,Ingeniør- og ikt-fag,Salary according to SKO ranging from pay grade,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,NOK per year depending on qualifications and experience,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,Stimulating challenging and friendly work environment,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,An organization in continuous development with ambitious goals,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,Membership in the,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,Attractive welfare benefits,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,Application must include,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,CV complete overview of education and work experience,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,Copies of educational certificates transcript of records and letters for recommendation,3,,
9527622,2017-02-10,Ingeniør- og ikt-fag,Names and contact details of,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,references names relation to candidate and telephone number,3,,
9527622,2017-02-10,Ingeniør- og ikt-fag,Please remember that all documents should be in English or a Scandinavian language,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,In accordance with the University of Oslo s equal opportunities policy we invite applications from all interested individuals regardless of gender or ethnicity,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,UiO has an agreement for all employees aiming to secure rights to research results a o,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,For further information please contact,0,,
9527622,2017-02-10,Ingeniør- og ikt-fag,Se annonsen og søk på stillingen www,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,skole er det ledig vikariater i,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,stilling som fagarbeider,1,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Stangeland skole er en barneskole med omlag elever,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Skolens visjon er Læring for alle,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Les mer om Stangeland skole her,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,I tråd med opplæringslova er tilfredsstillende politiattest og helseattest en forutsetning for ansettelse,3,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Disse må leveres snarest etter eventuelt tilbud om ansettelse og før tiltredelse,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Ansvar for enkeltelever og i klasse og aktiviteter med barna inne og ute,1,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Arbeidsoppgavene er for tiden i skolen,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Planlegge og gjennomføre aktiviteter med barna,1,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Delta i daglige rutiner og ulike praktiske gjøremål,1,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Tilrettelegge for at barna får gode opplevelser på skolen,1,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Relevant fagbrev barne,3,,
9665598,2017-11-07,Barne- og ungdomsarbeid,og ungdomsarbeider e l,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Relevant erfaring kan veie opp for manglende utdanning,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Søkere bør ha erfaring i å jobbe med barn,3,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Gode norskkunnskaper muntlig og skriftlig minimum tilsvarende nivå B,3,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Vi ønsker søkere som har gode kommunikative ferdigheter,2,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Søkere må være tydelige og bestemte voksne,2,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Kan arbeide selvstendig og ta ansvar for prosjekter er viktig,2,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Er pliktoppfyllende og tålmodige,2,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Samarbeidsvillige og fleksible,2,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Personlig egnethet vil bli vektlagt,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Lønn i henhold til gjeldende avtaleverk,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,Undervisningsinspektør,0,,
9665598,2017-11-07,Barne- og ungdomsarbeid,For elektronisk søknadsskjema,0,,
9651399,2017-10-12,Akademiske yrker,Hamar bispedømme har ledig stilling som sokneprest i prosti med tjenestested,1,,
9651399,2017-10-12,Akademiske yrker,Sjøli og Hanestad sokn,0,,
9651399,2017-10-12,Akademiske yrker,Rendalen har to grunnskoler Berger skole i,0,,
9651399,2017-10-12,Akademiske yrker,kl og Fagertun skole på Åkre,0,,
9651399,2017-10-12,Akademiske yrker,Det er videregående skoler på Koppang og Tynset begge steder ca km fra,0,,
9651399,2017-10-12,Akademiske yrker,Kommunen har egen kulturskole,0,,
9651399,2017-10-12,Akademiske yrker,Rendalen barnehage er kommunal og har avdelinger en på Bergset og en på Åkrestrømmen,0,,
9651399,2017-10-12,Akademiske yrker,Barneklubb i og på Åkre,0,,
9651399,2017-10-12,Akademiske yrker,Rendalen byr på unike muligheter for friluftsliv jakt og fiske i naturskjønne omgivelser,0,,
9651399,2017-10-12,Akademiske yrker,nest største canyon Jutulhogget og Norges eneste innlandsfiskevær Fiskevollen ved Sølensjøen,0,,
9651399,2017-10-12,Akademiske yrker,Pilegrimsleden gjennom Østerdalen går gjennom kommunen med over km merket tursti i fjell,0,,
9651399,2017-10-12,Akademiske yrker,og skogsterreng og langs elv og sjø,0,,
9651399,2017-10-12,Akademiske yrker,er et aktivt kultursenter,0,,
9651399,2017-10-12,Akademiske yrker,Der ligger blant annet Bull,0,,
9651399,2017-10-12,Akademiske yrker,muséet som var dikteren,0,,
9651399,2017-10-12,Akademiske yrker,Rendalen har et rikt kulturliv og har en rekke lag og foreninger,0,,
9651399,2017-10-12,Akademiske yrker,Det er et aktivt idrettslag og kommunen har egen ishall,0,,
9651399,2017-10-12,Akademiske yrker,Mange er engasjert i sang og musikk,0,,
9651399,2017-10-12,Akademiske yrker,Rendalen har blant annet sitt eget symfoniorkester,0,,
9651399,2017-10-12,Akademiske yrker,Landets største retreatsenter,0,,
9651399,2017-10-12,Akademiske yrker,er også en viktig ressurs i kommunen,0,,
9651399,2017-10-12,Akademiske yrker,Soknene har fire kirker,0,,
9651399,2017-10-12,Akademiske yrker,som er korskirke fra med sitteplasser,0,,
9651399,2017-10-12,Akademiske yrker,kirke er en korskirke fra med sitteplasser Sjøli kirke er en langkirke fra med sitteplasser,0,,
9651399,2017-10-12,Akademiske yrker,Hanestad kirke er langkirke fra med sitteplasser,0,,
9651399,2017-10-12,Akademiske yrker,De to store soknene er,0,,
9651399,2017-10-12,Akademiske yrker,I Sjøli og Hanestad bor det kun,0,,
9651399,2017-10-12,Akademiske yrker,personer i hvert sokn,0,,
9651399,2017-10-12,Akademiske yrker,hører med til soknet,0,,
9651399,2017-10-12,Akademiske yrker,sokn og har en egen gravplass,0,,
9651399,2017-10-12,Akademiske yrker,Kirkelig kompetanse i Rendalen er også god,0,,
9651399,2017-10-12,Akademiske yrker,Fellesrådet har fokusert på å bygge opp egen kirkelig kompetanse i Rendalen,0,,
9651399,2017-10-12,Akademiske yrker,Dette er styrkende for både motivasjon og samhold,0,,
9651399,2017-10-12,Akademiske yrker,Du vil derfor utgjøre en naturlig del av dette teamet,0,,
9651399,2017-10-12,Akademiske yrker,Det er også månedlige samlinger med prosten i Tynset,0,,
9651399,2017-10-12,Akademiske yrker,Det finnes en plan for kirke,0,,
9651399,2017-10-12,Akademiske yrker,barnehagesamarbeid plan for kirke,0,,
9651399,2017-10-12,Akademiske yrker,skolesamarbeid og plan for trosopplæring,0,,
9651399,2017-10-12,Akademiske yrker,Konfirmantene er tilknyttet Kragerøleiren,0,,
9651399,2017-10-12,Akademiske yrker,no Det finnes også en diakoniplan for alle soknene,0,,
9651399,2017-10-12,Akademiske yrker,Mange gode samarbeidspartnere i menighetslivet menighetsråd diakoniutvalg frivillige medarbeidere i barnearbeid barneklubb,0,,
9651399,2017-10-12,Akademiske yrker,Alle menighetene har misjonskontakter gjennom NMS,0,,
9651399,2017-10-12,Akademiske yrker,Gode samarbeidsforhold i samfunnet ellers,0,,
9651399,2017-10-12,Akademiske yrker,med barnehage og skole kultur og bibliotek sang,0,,
9651399,2017-10-12,Akademiske yrker,og musikkliv historielag og bygdekvinnelag,0,,
9651399,2017-10-12,Akademiske yrker,Et aktivt miljø for pilegrimsengasjement,0,,
9651399,2017-10-12,Akademiske yrker,Anmodning om å få sitt navn unntatt offentligheten må begrunnes i søknadsteksten jfr,0,,
9651399,2017-10-12,Akademiske yrker,Den som blir tilsatt må legge fram plettfri politiattest barneomsorgsattest,3,,
9651399,2017-10-12,Akademiske yrker,Gudstjenester og kirkelige handlinger,1,,
9651399,2017-10-12,Akademiske yrker,Gudstjenesteforordningen Hanestad sokn Sjøli sokn sokn,0,,
9651399,2017-10-12,Akademiske yrker,Antall dåp i fellesrådsområdet er,0,,
9651399,2017-10-12,Akademiske yrker,Antall begravelser i fellesrådsområdet er,0,,
9651399,2017-10-12,Akademiske yrker,Andaktsstund på sykehjemmet,1,,
9651399,2017-10-12,Akademiske yrker,Samarbeid med diakoniutvalg,1,,
9651399,2017-10-12,Akademiske yrker,Samarbeid med trosopplæreren i prosti,1,,
9651399,2017-10-12,Akademiske yrker,Samarbeid med menighetsråd om konfirmantarbeid,1,,
9651399,2017-10-12,Akademiske yrker,Regelmessige møter i fellesråd og menighetsråd,1,,
9651399,2017-10-12,Akademiske yrker,Søkeren må opplyse om de behersker begge målformer og må ha førerkort og disponere bil,3,,
9651399,2017-10-12,Akademiske yrker,Praktisk teologisk utdanning,3,,
9651399,2017-10-12,Akademiske yrker,profesjonsstudium teologi etter,0,,
9651399,2017-10-12,Akademiske yrker,Vi ser etter en prest som kan arbeide selvstendig og har gode samarbeidsevner,2,,
9651399,2017-10-12,Akademiske yrker,Det er stort rom for personlig initiativ,2,,
9651399,2017-10-12,Akademiske yrker,Er du en person som liker å,0,,
9631521,2017-09-07,Meglere og konsulenter,bygd for sterke opplevingar Du treng ikkje eta smalahove eller hoppa i fallskjerm for å bu og trivast på Voss for me har mykje meir å by på,0,,
9631521,2017-09-07,Meglere og konsulenter,Kommunen har om lag,0,,
9631521,2017-09-07,Meglere og konsulenter,innbyggjarar med Vossevangen som regionssenter,0,,
9631521,2017-09-07,Meglere og konsulenter,Bygda vår er senter for utdanning i regionen og har eit godt utbygd næringsliv,0,,
9631521,2017-09-07,Meglere og konsulenter,Voss er eit knutepunkt langs stamvegen aust,0,,
9631521,2017-09-07,Meglere og konsulenter,vest og har godt togsamband til Bergen og Oslo,0,,
9631521,2017-09-07,Meglere og konsulenter,Voss kommune er den største arbeidsgjevaren i bygda med om lag tilsette,0,,
9631521,2017-09-07,Meglere og konsulenter,Nynorsk er administrasjonsmålet i kommunen,0,,
9631521,2017-09-07,Meglere og konsulenter,Kan du identifisera deg med verdiar som profesjonell påliteleg skapande og inkluderande kan du bli ein del av laget vårt,2,,
9631521,2017-09-07,Meglere og konsulenter,Som vossingar flest går me sjølvsagt for gull,0,,
9631521,2017-09-07,Meglere og konsulenter,og analyseavdelinga er ein del av Rådmannen sin stab,0,,
9631521,2017-09-07,Meglere og konsulenter,Ved avdelinga er det tilsette,0,,
9631521,2017-09-07,Meglere og konsulenter,Me har ledig fast stilling som innkjøpskonsulent,1,,
9631521,2017-09-07,Meglere og konsulenter,Stillinga rapporterer til økonomisjef,0,,
9631521,2017-09-07,Meglere og konsulenter,Gjennomføring av offentlege anbod,1,,
9631521,2017-09-07,Meglere og konsulenter,og innkjøpsprosessar på vegne av og i samarbeid med kommunalavdelingane,1,,
9631521,2017-09-07,Meglere og konsulenter,Sikra at innkjøp av varer og tenester skjer til rett tid med rett kvalitet og til rett pris,1,,
9631521,2017-09-07,Meglere og konsulenter,Oppfølging av avtalar og leverandørar,1,,
9631521,2017-09-07,Meglere og konsulenter,Oppfølging av innkjøpssamarbeid med andre kommunar fylkeskommunen,1,,
9631521,2017-09-07,Meglere og konsulenter,Innføring av eHandelsløysing,1,,
9631521,2017-09-07,Meglere og konsulenter,Innkjøpsfagleg rådgjeving til avdelingane,1,,
9631521,2017-09-07,Meglere og konsulenter,Høgare utdanning innan jus økonomi eller administrasjon,3,,
9631521,2017-09-07,Meglere og konsulenter,Erfaring frå offentlege innkjøp kan erstatta kravet til høgare utdanning,3,,
9631521,2017-09-07,Meglere og konsulenter,Kjennskap til offentleg forvalting og offentlege innkjøp i større organisasjonar er ein fordel,3,,
9631521,2017-09-07,Meglere og konsulenter,Gode kommunikasjonevner i norsk og engelsk skriftleg og munnleg,3,,
9631521,2017-09-07,Meglere og konsulenter,Evne til strategisk og kommersiell tenking,2,,
9631521,2017-09-07,Meglere og konsulenter,Gode vilkår for fagleg utvikling,0,,
9631521,2017-09-07,Meglere og konsulenter,Eit godt fleirfagleg og sosialt miljø,0,,
9631521,2017-09-07,Meglere og konsulenter,Løn etter kommunalt avtaleverk og elles tilsetjing på vanlege kommunale vilkår,0,,
9631521,2017-09-07,Meglere og konsulenter,Voss kommune ynskjer eit større aldersmangfald mellom dei tilsette og oppmodar difor yngre arbeidstakarar om å søkje,0,,
9631521,2017-09-07,Meglere og konsulenter,Kommunen har eit personalpolitisk mål om at arbeidsstaben skal gje eit bilete av folkesetnaden generelt både når det gjeld kjønn og kulturelt mangfald,0,,
9631521,2017-09-07,Meglere og konsulenter,Søk på stillinga ved å klikke på knappen til høgre,0,,
9631521,2017-09-07,Meglere og konsulenter,Hugs å gje opp referansar,3,,
9631521,2017-09-07,Meglere og konsulenter,Attestar og vitnemål skal leggjast ved elektronisk eller sendast Voss kommune boks VOSS merka med stillingsreferanse,3,,
9631521,2017-09-07,Meglere og konsulenter,Søknadspapira vert ikkje returnerte,0,,
9631521,2017-09-07,Meglere og konsulenter,skal det svært gode grunnar til for å skjerme søkjarar frå offentleg søkjarliste,0,,
9578127,2017-05-15,Akademiske yrker,Stabslederen er medlem i rådmannens ledergruppe og er en av to stabsledere i administrasjonen,1,,
9578127,2017-05-15,Akademiske yrker,Rådmannens ledergruppe består i tillegg av seks tjenesteområdeledere,0,,
9578127,2017-05-15,Akademiske yrker,kommune har litt over ansatte,0,,
9578127,2017-05-15,Akademiske yrker,Stabsleder HR og service skal utvikle og formidle en god og enhetlig arbeidsgiverpolitikk som støtter opp om kommunens mål og som skaper godt mestringsklima i organisasjonen,1,,
9578127,2017-05-15,Akademiske yrker,Stabslederen skal ivareta og utvikle kommunens samlede avtaleverk retningslinjer og rutiner på HR,1,,
9578127,2017-05-15,Akademiske yrker,Oppgavene omfatter lokale forhandlinger kompetanseutvikling leder,1,,
9578127,2017-05-15,Akademiske yrker,og organisasjonsutvikling rekrutteringsbistand lønningskontor Lean,1,,
9578127,2017-05-15,Akademiske yrker,veiledning opplæringskontor IA HMS politisk sekretariat fellestjenester sak arkiv og valgsekretariat,1,,
9578127,2017-05-15,Akademiske yrker,HR og service har årsverk,0,,
9578127,2017-05-15,Akademiske yrker,Fakta om stillingen,0,,
9578127,2017-05-15,Akademiske yrker,Stabslederen er medlem i rådmannens ledergruppe og er en av to stabsledere i administrasjonen,0,,
9578127,2017-05-15,Akademiske yrker,Rådmannens ledergruppe består i tillegg av seks tjenesteområdeledere,0,,
9578127,2017-05-15,Akademiske yrker,kommune har litt over ansatte,0,,
9578127,2017-05-15,Akademiske yrker,Stabsleder HR og service skal utvikle og formidle en god og enhetlig arbeidsgiverpolitikk som støtter opp om kommunens mål og som skaper godt mestringsklima i organisasjonen,1,,
9578127,2017-05-15,Akademiske yrker,Stabslederen skal ivareta og utvikle kommunens samlede avtaleverk retningslinjer og rutiner på HR,1,,
9578127,2017-05-15,Akademiske yrker,Oppgavene omfatter lokale forhandlinger kompetanseutvikling leder,1,,
9578127,2017-05-15,Akademiske yrker,og organisasjonsutvikling rekrutteringsbistand lønningskontor Lean,1,,
9578127,2017-05-15,Akademiske yrker,veiledning opplæringskontor IA HMS politisk sekretariat fellestjenester sak arkiv og valgsekretariat,1,,
9578127,2017-05-15,Akademiske yrker,HR og service har årsverk,0,,
9578127,2017-05-15,Akademiske yrker,Hvem er du,0,,
9578127,2017-05-15,Akademiske yrker,Du har helst mastergrad eller tilsvarende høyere utdanning innen HR administrasjon ledelse eller andre relevante fagområder,3,,
9578127,2017-05-15,Akademiske yrker,Lang erfaring praksis kan kompensere for deler av utdanningskravet,0,,
9578127,2017-05-15,Akademiske yrker,Du har gjerne kompetanse innen arbeidsrett og forhandlinger,3,,
9578127,2017-05-15,Akademiske yrker,Du har et brennende engasjement for HR,2,,
9578127,2017-05-15,Akademiske yrker,Du tenker helhetlig og forstår hva det betyr å delta i ledelsen av en stor organisasjon,2,,
9578127,2017-05-15,Akademiske yrker,Du har integritet er troverdig og har gode samarbeids,2,,
9578127,2017-05-15,Akademiske yrker,Du vet hva som skal til for å bygge gode relasjoner og er strategisk og strukturert,2,,
9578127,2017-05-15,Akademiske yrker,Du har et positivt menneskesyn og er nytenkende og endringsvillig,2,,
9578127,2017-05-15,Akademiske yrker,Du er åpen inkluderende og lyttende,2,,
9578127,2017-05-15,Akademiske yrker,Hva kan vi tilby,0,,
9578127,2017-05-15,Akademiske yrker,For stillingene gjelder,0,,
9578127,2017-05-15,Akademiske yrker,Vitnemål og attester skal ikke oversendes men medbringes ved evt,0,,
9578127,2017-05-15,Akademiske yrker,Tilsettingsvilkår i hh,0,,
