Stilling id;Registrert dato;Yrke grovgruppe;Setning;Kategori
9665598;2017-11-07;Barne- og ungdomsarbeid;Planlegge og gjennomføre aktiviteter med barna ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Delta i daglige rutiner og ulike praktiske gjøremål ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Tilrettelegge for at barna får gode opplevelser på skolen ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Relevant fagbrev barne ;
9665598;2017-11-07;Barne- og ungdomsarbeid;og ungdomsarbeider e l ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Relevant erfaring kan veie opp for manglende utdanning ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Søkere bør ha erfaring i å jobbe med barn ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Gode norskkunnskaper muntlig og skriftlig minimum tilsvarende nivå B ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Vi ønsker søkere som har gode kommunikative ferdigheter ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Søkere må være tydelige og bestemte voksne ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Kan arbeide selvstendig og ta ansvar for prosjekter er viktig ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Er pliktoppfyllende og tålmodige ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Samarbeidsvillige og fleksible ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Personlig egnethet vil bli vektlagt ;
9665598;2017-11-07;Barne- og ungdomsarbeid;Lønn i henhold til gjeldende avtaleverk ;
9665598;2017-11-07;Barne- og ungdomsarbeid; Undervisningsinspektør ;
9665598;2017-11-07;Barne- og ungdomsarbeid;For elektronisk søknadsskjema ;
9651399;2017-10-12;Akademiske yrker;Hamar bispedømme har ledig stilling som sokneprest i prosti med tjenestested ;
9651399;2017-10-12;Akademiske yrker; Sjøli og Hanestad sokn ;
9651399;2017-10-12;Akademiske yrker;Rendalen har to grunnskoler Berger skole i ;
9651399;2017-10-12;Akademiske yrker; kl og Fagertun skole på Åkre ;
9651399;2017-10-12;Akademiske yrker;Det er videregående skoler på Koppang og Tynset begge steder ca km fra ;
9651399;2017-10-12;Akademiske yrker;Kommunen har egen kulturskole ;
9651399;2017-10-12;Akademiske yrker;Rendalen barnehage er kommunal og har avdelinger en på Bergset og en på Åkrestrømmen ;
9651399;2017-10-12;Akademiske yrker;Barneklubb i og på Åkre ;
9651399;2017-10-12;Akademiske yrker;Rendalen byr på unike muligheter for friluftsliv jakt og fiske i naturskjønne omgivelser ;
9651399;2017-10-12;Akademiske yrker;nest største canyon Jutulhogget og Norges eneste innlandsfiskevær Fiskevollen ved Sølensjøen ;
9651399;2017-10-12;Akademiske yrker;Pilegrimsleden gjennom Østerdalen går gjennom kommunen med over km merket tursti i fjell ;
9651399;2017-10-12;Akademiske yrker;og skogsterreng og langs elv og sjø ;
9651399;2017-10-12;Akademiske yrker;er et aktivt kultursenter ;
9651399;2017-10-12;Akademiske yrker;Der ligger blant annet Bull ;
9651399;2017-10-12;Akademiske yrker;muséet som var dikteren ;
9651399;2017-10-12;Akademiske yrker;Rendalen har et rikt kulturliv og har en rekke lag og foreninger ;
9651399;2017-10-12;Akademiske yrker;Det er et aktivt idrettslag og kommunen har egen ishall ;
9651399;2017-10-12;Akademiske yrker;Mange er engasjert i sang og musikk ;
9651399;2017-10-12;Akademiske yrker;Rendalen har blant annet sitt eget symfoniorkester ;
9651399;2017-10-12;Akademiske yrker;Landets største retreatsenter ;
9651399;2017-10-12;Akademiske yrker;er også en viktig ressurs i kommunen ;
9651399;2017-10-12;Akademiske yrker;Soknene har fire kirker ;
9651399;2017-10-12;Akademiske yrker; som er korskirke fra med sitteplasser ;
9651399;2017-10-12;Akademiske yrker;kirke er en korskirke fra med sitteplasser Sjøli kirke er en langkirke fra med sitteplasser ;
9651399;2017-10-12;Akademiske yrker;Hanestad kirke er langkirke fra med sitteplasser ;
9651399;2017-10-12;Akademiske yrker;De to store soknene er ;
9651399;2017-10-12;Akademiske yrker;I Sjøli og Hanestad bor det kun ;
9651399;2017-10-12;Akademiske yrker; personer i hvert sokn ;
9651399;2017-10-12;Akademiske yrker;hører med til soknet ;
9651399;2017-10-12;Akademiske yrker;sokn og har en egen gravplass ;
9651399;2017-10-12;Akademiske yrker;Kirkelig kompetanse i Rendalen er også god ;
9651399;2017-10-12;Akademiske yrker;Fellesrådet har fokusert på å bygge opp egen kirkelig kompetanse i Rendalen ;
9651399;2017-10-12;Akademiske yrker;Dette er styrkende for både motivasjon og samhold ;
9651399;2017-10-12;Akademiske yrker;Du vil derfor utgjøre en naturlig del av dette teamet ;
9651399;2017-10-12;Akademiske yrker;Det er også månedlige samlinger med prosten i Tynset ;
9651399;2017-10-12;Akademiske yrker;Det finnes en plan for kirke ;
9651399;2017-10-12;Akademiske yrker;barnehagesamarbeid plan for kirke ;
9651399;2017-10-12;Akademiske yrker;skolesamarbeid og plan for trosopplæring ;
9651399;2017-10-12;Akademiske yrker;Konfirmantene er tilknyttet Kragerøleiren ;
9651399;2017-10-12;Akademiske yrker;no Det finnes også en diakoniplan for alle soknene ;
9651399;2017-10-12;Akademiske yrker;Mange gode samarbeidspartnere i menighetslivet menighetsråd diakoniutvalg frivillige medarbeidere i barnearbeid barneklubb ;
9651399;2017-10-12;Akademiske yrker;Alle menighetene har misjonskontakter gjennom NMS ;
9651399;2017-10-12;Akademiske yrker;Gode samarbeidsforhold i samfunnet ellers ;
9651399;2017-10-12;Akademiske yrker;med barnehage og skole kultur og bibliotek sang ;
9651399;2017-10-12;Akademiske yrker;og musikkliv historielag og bygdekvinnelag ;
9651399;2017-10-12;Akademiske yrker;Et aktivt miljø for pilegrimsengasjement ;
9651399;2017-10-12;Akademiske yrker;Anmodning om å få sitt navn unntatt offentligheten må begrunnes i søknadsteksten jfr ;
9651399;2017-10-12;Akademiske yrker;Den som blir tilsatt må legge fram plettfri politiattest barneomsorgsattest ;
9651399;2017-10-12;Akademiske yrker;Gudstjenester og kirkelige handlinger ;
9651399;2017-10-12;Akademiske yrker;Gudstjenesteforordningen Hanestad sokn Sjøli sokn sokn ;
9651399;2017-10-12;Akademiske yrker;Antall dåp i fellesrådsområdet er ;
9651399;2017-10-12;Akademiske yrker;Antall begravelser i fellesrådsområdet er ;
9651399;2017-10-12;Akademiske yrker;Andaktsstund på sykehjemmet ;
9651399;2017-10-12;Akademiske yrker;Samarbeid med diakoniutvalg ;
9651399;2017-10-12;Akademiske yrker;Samarbeid med trosopplæreren i prosti ;
9651399;2017-10-12;Akademiske yrker;Samarbeid med menighetsråd om konfirmantarbeid ;
9651399;2017-10-12;Akademiske yrker;Regelmessige møter i fellesråd og menighetsråd ;
9651399;2017-10-12;Akademiske yrker;Søkeren må opplyse om de behersker begge målformer og må ha førerkort og disponere bil ;
9651399;2017-10-12;Akademiske yrker;Praktisk teologisk utdanning ;
9651399;2017-10-12;Akademiske yrker;profesjonsstudium teologi etter ;
9651399;2017-10-12;Akademiske yrker;Vi ser etter en prest som kan arbeide selvstendig og har gode samarbeidsevner ;
9651399;2017-10-12;Akademiske yrker;Det er stort rom for personlig initiativ ;
9651399;2017-10-12;Akademiske yrker;Er du en person som liker å;
9631521;2017-09-07;Meglere og konsulenter;bygd for sterke opplevingar Du treng ikkje eta smalahove eller hoppa i fallskjerm for å bu og trivast på Voss for me har mykje meir å by på ;
9631521;2017-09-07;Meglere og konsulenter;Kommunen har om lag ;
9631521;2017-09-07;Meglere og konsulenter; innbyggjarar med Vossevangen som regionssenter ;
9631521;2017-09-07;Meglere og konsulenter;Bygda vår er senter for utdanning i regionen og har eit godt utbygd næringsliv ;
9631521;2017-09-07;Meglere og konsulenter;Voss er eit knutepunkt langs stamvegen aust ;
9631521;2017-09-07;Meglere og konsulenter;vest og har godt togsamband til Bergen og Oslo ;
9631521;2017-09-07;Meglere og konsulenter;Voss kommune er den største arbeidsgjevaren i bygda med om lag tilsette ;
9631521;2017-09-07;Meglere og konsulenter;Nynorsk er administrasjonsmålet i kommunen ;
9631521;2017-09-07;Meglere og konsulenter;Kan du identifisera deg med verdiar som profesjonell påliteleg skapande og inkluderande kan du bli ein del av laget vårt ;
9631521;2017-09-07;Meglere og konsulenter;Som vossingar flest går me sjølvsagt for gull ;
9631521;2017-09-07;Meglere og konsulenter;og analyseavdelinga er ein del av Rådmannen sin stab ;
9631521;2017-09-07;Meglere og konsulenter;Ved avdelinga er det tilsette ;
9631521;2017-09-07;Meglere og konsulenter;Me har ledig fast stilling som innkjøpskonsulent ;
9631521;2017-09-07;Meglere og konsulenter;Stillinga rapporterer til økonomisjef ;
9631521;2017-09-07;Meglere og konsulenter;Gjennomføring av offentlege anbod ;
9631521;2017-09-07;Meglere og konsulenter;og innkjøpsprosessar på vegne av og i samarbeid med kommunalavdelingane ;
9631521;2017-09-07;Meglere og konsulenter;Sikra at innkjøp av varer og tenester skjer til rett tid med rett kvalitet og til rett pris ;
9631521;2017-09-07;Meglere og konsulenter;Oppfølging av avtalar og leverandørar ;
9631521;2017-09-07;Meglere og konsulenter;Oppfølging av innkjøpssamarbeid med andre kommunar fylkeskommunen ;
9631521;2017-09-07;Meglere og konsulenter;Innføring av eHandelsløysing ;
9631521;2017-09-07;Meglere og konsulenter;Innkjøpsfagleg rådgjeving til avdelingane ;
9631521;2017-09-07;Meglere og konsulenter;Høgare utdanning innan jus økonomi eller administrasjon ;
9631521;2017-09-07;Meglere og konsulenter;Erfaring frå offentlege innkjøp kan erstatta kravet til høgare utdanning ;
9631521;2017-09-07;Meglere og konsulenter;Kjennskap til offentleg forvalting og offentlege innkjøp i større organisasjonar er ein fordel ;
9631521;2017-09-07;Meglere og konsulenter;Gode kommunikasjonevner i norsk og engelsk skriftleg og munnleg ;
9631521;2017-09-07;Meglere og konsulenter;Evne til strategisk og kommersiell tenking ;
9631521;2017-09-07;Meglere og konsulenter;Gode vilkår for fagleg utvikling ;
9631521;2017-09-07;Meglere og konsulenter;Eit godt fleirfagleg og sosialt miljø ;
9631521;2017-09-07;Meglere og konsulenter;Løn etter kommunalt avtaleverk og elles tilsetjing på vanlege kommunale vilkår ;
9631521;2017-09-07;Meglere og konsulenter;Voss kommune ynskjer eit større aldersmangfald mellom dei tilsette og oppmodar difor yngre arbeidstakarar om å søkje ;
9631521;2017-09-07;Meglere og konsulenter;Kommunen har eit personalpolitisk mål om at arbeidsstaben skal gje eit bilete av folkesetnaden generelt både når det gjeld kjønn og kulturelt mangfald ;
9631521;2017-09-07;Meglere og konsulenter;Søk på stillinga ved å klikke på knappen til høgre ;
9631521;2017-09-07;Meglere og konsulenter;Hugs å gje opp referansar ;
9631521;2017-09-07;Meglere og konsulenter;Attestar og vitnemål skal leggjast ved elektronisk eller sendast Voss kommune boks VOSS merka med stillingsreferanse ;
9631521;2017-09-07;Meglere og konsulenter;Søknadspapira vert ikkje returnerte ;
9631521;2017-09-07;Meglere og konsulenter; skal det svært gode grunnar til for å skjerme søkjarar frå offentleg søkjarliste ;
9578127;2017-05-15;Akademiske yrker;Stabslederen er medlem i rådmannens ledergruppe og er en av to stabsledere i administrasjonen ;
9578127;2017-05-15;Akademiske yrker;Rådmannens ledergruppe består i tillegg av seks tjenesteområdeledere ;
9578127;2017-05-15;Akademiske yrker;kommune har litt over ansatte ;
9578127;2017-05-15;Akademiske yrker;Stabsleder HR og service skal utvikle og formidle en god og enhetlig arbeidsgiverpolitikk som støtter opp om kommunens mål og som skaper godt mestringsklima i organisasjonen ;
9578127;2017-05-15;Akademiske yrker;Stabslederen skal ivareta og utvikle kommunens samlede avtaleverk retningslinjer og rutiner på HR ;
9578127;2017-05-15;Akademiske yrker;Oppgavene omfatter lokale forhandlinger kompetanseutvikling leder ;
9578127;2017-05-15;Akademiske yrker;og organisasjonsutvikling rekrutteringsbistand lønningskontor Lean ;
9578127;2017-05-15;Akademiske yrker;veiledning opplæringskontor IA HMS politisk sekretariat fellestjenester sak arkiv og valgsekretariat ;
9578127;2017-05-15;Akademiske yrker;HR og service har årsverk ;
9578127;2017-05-15;Akademiske yrker;Fakta om stillingen ;
9578127;2017-05-15;Akademiske yrker;Stabslederen er medlem i rådmannens ledergruppe og er en av to stabsledere i administrasjonen ;
9578127;2017-05-15;Akademiske yrker;Rådmannens ledergruppe består i tillegg av seks tjenesteområdeledere ;
9578127;2017-05-15;Akademiske yrker;kommune har litt over ansatte ;
9578127;2017-05-15;Akademiske yrker;Stabsleder HR og service skal utvikle og formidle en god og enhetlig arbeidsgiverpolitikk som støtter opp om kommunens mål og som skaper godt mestringsklima i organisasjonen ;
9578127;2017-05-15;Akademiske yrker;Stabslederen skal ivareta og utvikle kommunens samlede avtaleverk retningslinjer og rutiner på HR ;
9578127;2017-05-15;Akademiske yrker;Oppgavene omfatter lokale forhandlinger kompetanseutvikling leder ;
9578127;2017-05-15;Akademiske yrker;og organisasjonsutvikling rekrutteringsbistand lønningskontor Lean ;
9578127;2017-05-15;Akademiske yrker;veiledning opplæringskontor IA HMS politisk sekretariat fellestjenester sak arkiv og valgsekretariat ;
9578127;2017-05-15;Akademiske yrker;HR og service har årsverk ;
9578127;2017-05-15;Akademiske yrker;Hvem er du ;
9578127;2017-05-15;Akademiske yrker;Du har helst mastergrad eller tilsvarende høyere utdanning innen HR administrasjon ledelse eller andre relevante fagområder ;
9578127;2017-05-15;Akademiske yrker;Lang erfaring praksis kan kompensere for deler av utdanningskravet ;
9578127;2017-05-15;Akademiske yrker;Du har gjerne kompetanse innen arbeidsrett og forhandlinger ;
9578127;2017-05-15;Akademiske yrker;Du har et brennende engasjement for HR ;
9578127;2017-05-15;Akademiske yrker;Du tenker helhetlig og forstår hva det betyr å delta i ledelsen av en stor organisasjon ;
9578127;2017-05-15;Akademiske yrker;Du har integritet er troverdig og har gode samarbeids ;
9578127;2017-05-15;Akademiske yrker;Du vet hva som skal til for å bygge gode relasjoner og er strategisk og strukturert ;
9578127;2017-05-15;Akademiske yrker;Du har et positivt menneskesyn og er nytenkende og endringsvillig ;
9578127;2017-05-15;Akademiske yrker;Du er åpen inkluderende og lyttende ;
9578127;2017-05-15;Akademiske yrker;Hva kan vi tilby ;
9578127;2017-05-15;Akademiske yrker;For stillingene gjelder ;
9578127;2017-05-15;Akademiske yrker;Vitnemål og attester skal ikke oversendes men medbringes ved evt ;
9578127;2017-05-15;Akademiske yrker;Tilsettingsvilkår i hh ;
9578127;2017-05-15;Akademiske yrker;til gjeldende lover reglement og tariffavtaler ;
9578127;2017-05-15;Akademiske yrker;Kommunen har gode forsikrings ;
9578127;2017-05-15;Akademiske yrker;Hovedregelen er at søkerlister ikke er unntatt offentlighet jfr ;
9578127;2017-05-15;Akademiske yrker;Offentleglova ;
9578127;2017-05-15;Akademiske yrker;Dersom du ønsker at ditt navn ikke skal offentliggjøres ber vi om din begrunnelse for dette i søknadsteksten ;
9578127;2017-05-15;Akademiske yrker;Vi ønsker at du benytter elektronisk søknad på vår hjemmeside www ;
9533690;2017-02-22;Helse, pleie og omsorg;er et omsorgsforetak som leverer tjenester innen ;
9533690;2017-02-22;Helse, pleie og omsorg;og omsorgstjenester HOT ;
9533690;2017-02-22;Helse, pleie og omsorg;Brukerstyrt personlig assistanse BPA ;
9533690;2017-02-22;Helse, pleie og omsorg;Vi skal være det selvsagt valget av omsorgstjenester for våre oppdragsgivere og brukere som har fokus på høy kvalitet og som ønsker rett tiltak til rett tid ;
9533690;2017-02-22;Helse, pleie og omsorg;Alle har rett til et godt liv ;
9533690;2017-02-22;Helse, pleie og omsorg;Glede engasjement og ansvar ;
9533690;2017-02-22;Helse, pleie og omsorg;er en del av Humana AB som er Nordens største omsorgsforetak med virksomheter i Norge Sverige og Finland ;
9533690;2017-02-22;Helse, pleie og omsorg;For mer informasjon om ;
9533690;2017-02-22;Helse, pleie og omsorg; se human ;
9533690;2017-02-22;Helse, pleie og omsorg;no For mer informasjon om Humana AB se www ;
9533690;2017-02-22;Helse, pleie og omsorg;sine virksomheter er Løft AS ;
9533690;2017-02-22;Helse, pleie og omsorg;AS Tiltak for ungdom i Agder AS Tiltaksgruppen AS ;
9533690;2017-02-22;Helse, pleie og omsorg;AS og KOA AS ;
9533690;2017-02-22;Helse, pleie og omsorg;sin virksomhet i Rogaland TUA tilbyr vi behandling og omsorg til barn og unge med traumeproblematikk og omsorgssvikt ;
9533690;2017-02-22;Helse, pleie og omsorg;For å hjelpe og ivareta våre ungdommer som kan ha et særlig atferdsuttrykk når de har det vanskelig har våre ansatte fokus på Traumebevisst omsorg som forståelsesramme i møte med ungdommene ;
9533690;2017-02-22;Helse, pleie og omsorg;TUA i Rogaland søker etter engasjerte miljøterapeuter til arbeid innen barnevernsavdeling ;
9533690;2017-02-22;Helse, pleie og omsorg;Vi ser etter deg som har godkjent bachelorutdannelse innen sosionom barnevernspedagog vernepleier lærer med spes ;
9533690;2017-02-22;Helse, pleie og omsorg;ped eller sykepleier med videreutdanning innen psykisk helse ;
