Stilling id;Registrert dato;Yrke grovgruppe;Stillingsbeskrivelse vasket
6280355;2013-08-14;Ledere;"Økonomileder
 
 og  kommuner skal slå sammen sine økonomikontor. Økonomikontoret skal ligge i  med  kommune som vertskommune. Oppstarten for det felles økonomikontoret er 1.juli 2014. Stillingen er direkte underlagt rådmannen og inngår i rådmannens ledergruppe.
 
Arbeidsoppgaver:
Sammenslåingen drives som et prosjekt. En viktig oppgave for den nye økonomileder vil være å følge opp og drive prosjektet fremover, samt å ivareta de ansatte.
Økonomilederen vil bl.a. ha ansvar for:
kommuneregnskap
fakturering og lønn
finansforvaltning
 
Du bør ha følgende faglige bakgrunn:
Relevant utdanning fra høgskolenivå.
Det kreves god kompetanse innen økonomi, administrasjon, ledelse og IKT. Erfaring fra kommunal økonomi vil være en fordel.
 
Ellers bør du:
Vi ønsker en økonomileder som:
Er resultatorientert, fleksibel, strukturert og nøyaktig i arbeidet
Kan arbeide selvstendig
Har gode kommunikasjons- og samarbeidsevner og god muntlig og skriftlig fremstilling.
Er tydelig og kan være samlende for det nye kontoret.
 
Vi tilbyr:
Et godt arbeidsmiljø og varierte arbeidsoppgaver.
Lønn etter avtale.
Tilsetting i henhold til gjeldende lover, reglement og tariffavtale. Medlemskap i pensjonskasse og bedriftshelsetjeneste.
 
Søknadsfrist: 29.08.2013
 
Nærmere informasjon om stillingen kan fås ved å kontakte økonomileder , tlf. .
Vi ønsker at søknaden sendes elektronisk, men skriftlige søknader vil også bli behandlet. Ved elektronisk søknad, trykk her (http://min.e-kommune.no/nord-odal"">min.e-kommune.no/nord-odal) og benytt referanse 13/1129. Elektroniske søknader forutsetter at vitnemål og attester vedlegges elektronisk.
Ved skriftlig søknad sendes denne, vedlagt CV, vitnemål, attester og oppgitte referanser, til  kommune, 2120 Sagstua.
 kommune skal være en åpen organisasjon og utarbeider offentlige søkerlister etter offentleglova § 25. Opplysninger om den enkelte søker kan bli offentliggjort på søkerlista selv om en søker har bedt om unntak for offentlighet. Dersom anmodning om unntak for offentlighet ikke blir tatt til følge, vil søkeren få varsel om dette før søkerliste utarbeides."
5841562;2013-06-12;Kontorarbeid;" er ett attraktivt leilighetshotell med 253 rom/leiligheter og 9 konferanse rom, beliggende i ett stille område rett ved Slottet. I tillegg har vi et leilighetskompleks i Homannsbyen med 19 leiligheter. Hotellet er i gangavstand til alt Oslo har å by på, fra museer og shopping, til restauranter og uteliv. Som resepsjonsmedarbeider er du hotellets ansikt utad og jobber tett med andre mennesker. Arbeid etter oppsatt vaktliste kl 23:00 til 07:00.Søker må kunne beherske Norsk, både skriftlig og muntlig.ArbeidsoppgaverGjestehåndteringInn- og utsjekk av gjesterBetjene sentralbordKasse- og kreditthåndteringIvaretakelse av gjestens og hotellets sikkerhetBooking Rutiner, forbredelser til neste dagVi søker deg som:Er positiv og omgjengeligEr engasjert og ""får ting gjort""Er løsningsorientert og fleksibelEr ansvarsfull og beslutningsdyktigEr over 21 år Har høy arbeidsmoralKan takle stress Har gode norsk- og engelsk kunnskaper Vi tilbyr:Lønn etter tariffPersonalfordeler i En utfordrende stilling i en av Norges ledende hotellkjeder, karrieremuligheter nasjonalt og internasjonalt, og ikke minst et nettverk av gode kollegaerSøknad sendes via vårt elektroniske søknadskjema, se link på denne siden.  Kun søkere via denne linken vil bli vurdert.Ved spørsmål ta kontakt med resepsjonssjef  på tlf    Link til søknadsskjema: Send søknad"
5693811;2013-05-23;Ledere;"Bli med på spennende utfordringer sammen med BMW og MINI i Trondheim!
Har du lyst til å jobbe med noen av Norges beste merkevarer innen bil?
 skal etablere ny BMW og MINI forhandler i Trondheim.
Vi søker flinke folk som vil være med å starte opp og utvikle et helt nytt bilhus!
For fullstendige stillingsutlysninger, se sulland.no/jobb. Søknadsfrist 31. mai.
Kontaktperson:  mob: , e-post: "
5763577;2013-06-02;Reiseliv og transport;" Til vår store kursavdeling søker vi konferanseansvarlig med teknisk innsikt og en utpreget serviceinnstilling! 
 Ansvarsområder:
- Oppsett og drift av hotellets AV-tekniske utstyr (data, lyd, lys og bilde)
- Sette opp rom/lokaler etter gjestens ønske (bordoppsett, stoler, scener etc)
- Servering av mat og drikke 
- Være kursavdelingens fremste ansikt utad 
- Være leder og forbilde for avdelingen i samarbeid med hotellsjef
- Lage vaktliste og ta varebestilling
Vi søker en person som: 
- Har teknisk utdannelse eller svært stor forståelse i forbindelse med lyd, lys og bilde (konferanser, events, kick off, nattklubb)
- Har gode datakunnskaper
- Har erfaring fra serviceyrke, gjerne hotell, men det er ingen betingelse
- Er blid og arbeidssom
- Er nøyaktig og systematisk i sitt arbeide
- Har god fysikk og trives i et til tider hektisk miljø
- Ha gode kommunikasjonsevner
- Kan identifisere seg med våre verdier: Lokal, Uhøytidelig, Profesjonell og Engasjert
Vi tilbyr en utfordrende stilling i , en av norges ledende hotellkjeder, karrieremuligheter nasjonalt og internasjonalt og et nettverk av gode kollegaer. 
Arbeidstid: dag/kveld/helg etter behov. Det forventes man kan gjøre en ekstra innsats i perioder hotellet har høy trafikk.
Lønn: etter avtale
Søknad sendes til . Attester og vitnemål vil vi eventuelt be om senere.
Har du spørsmål, ta gjerne kontakt med: 
 på telefon 
E-post:  
Adresse: , Postboks 64, 1300 Sandvika
   Link til søknadsskjema: Send søknad For mer informasjon kontakt: , , Tlf: +47 , Mobil +47 , Epost:  Sandviksveien 184"
6043540;2013-07-11;Akademiske yrker;"- offentlige anskaffelser/sikkerhetsmessige anskaffelser - Politiets data- og materielltjeneste
Norsk politi er i endring og vil ha økende behov for bistand i anskaffelsesprosser. 
PDMT er et særorgan i politietaten, og er politiets nasjonale kompetansesenter innen IKT, materiell, samband, anskaffelser og sikkerhet, samt eiendom, bygg- og anleggsforvaltning. PDMT bidrar til å øke politiets evne til å bekjempe kriminalitet. 
PDMTs hovedoppgave er å anskaffe varer og tjenester til konkurransedyktige betingelser gjennom effektive og korrekte anskaffelsesprosesser i henhold til regelverk for offentlige anskaffelser. 
Juridisk faggruppe består i dag av 7 jurister med høy fagkompetanse. Faggruppens juridiske oppgaver er knyttet til hele PDMTs virksomhet. Stillingen vil bli konsentrert om offentlige anskaffelser, herunder sikkerhetsgraderte anskaffelser innenfor Sikkerhetsloven. I tillegg kommer arbeid innenfor Politiregisterloven og Datalagringsdirektivet. Du vil være organisert i juridisk faggruppe og arbeidsoppgavene vil utøves i nært samarbeid med faggruppe sikkerhet. Juridisk faggruppe er som følge av blant annet 22. juli kommisjonens anbefalinger i stor vekst, og vil utvide med flere jurister. 
Arbeidsoppgaver vil være rettet mot ytre etat og vil medføre rådgivning til etaten som sådan. Innenfor sikkerhetsgraderte anskaffelser vil mange av arbeidsoppgavene også være mot leverandører og samarbeidspartnere i andre etater. 
Hovedarbeidssted: Majorstua/ Jaren
For fullstendig utlysningstekst og elektronisk søknadsskjema: [Klikk her]"
6233764;2013-08-07;Industriarbeid;"Ønskjer du ein spennande, lærerik og utfordrande arbeidsplass? 
Då er du velkommen til å søkje stilling i vår bedrift! 
Me treng mekanikarar til vår vedlikehaldsverkstad på !
Arbeidet vil bestå av: Førebyggande vedlikehald, feilsøking og reparasjon av anleggsmaskinar frå 0,5 tonn til 120 tonn av merke CAT, Komatsu, Volvo og Hitachi. Mindre reparasjonssveising av anleggsutstyr.
Stillinga krev personer som har: Fagbrev innan mekaniske fag eller anna relevant utdanning (bilmekanikar, anleggsmaskinmekanikar, landbruksmekanikar). Erfaring frå industri eller verkstad. Førarkort kl. B.
Auga for vidareutvikling og optimalisering av utstyr.
For stillinga gjeld: Søkjarane må kunna norsk, både munnleg og skriftleg. Opplæring vil bli gitt til motiverte søkjarar som ikkje oppfyller krav til kompetanse og erfaring. Arbeidstida er primært på dagtid.
Bedriften har gode pensjons- og forsikringsordningar, og tariffavtale med NAF.
Interesserte kan ta kontakt med: avdelingsleiar Vedlikehald, ,
tlf. .
Søknad med CV sendes til:  AS v/personalavdelinga, Berakvam, 4334 Jelsa eller på e-post: "
7111636;2013-12-09;Barne- og ungdomsarbeid;"Miljøterapeut - Jåtten skole sfo
Jåtten SFO søker etter en dyktig miljøterapeut. 
Jåtten SFO er en del av Jåtten skole, Stavangers største barneskole, 565 elever. «Et godt sted å være – lyst til å lære» er skolens visjon. Bli kjent med Jåtten skole på www.linksidene.no/jaatten . 
 SFO er det 285 barn på 1.-4. trinn og ca. 25 ansatte. Vi har gode lokaler og flotte uteområder. Vi har egen båt. På SFO har vi matordning med smøremat og varm lunsj. 
Visjonen vår er: Jåtten SFO - stedet for gode opplevelser. Vi søker etter medarbeidere som kan bidra med å gi barna en meningsfull fritid og gode opplevelser. Vi har mange aktiviteter, og vi vektlegger lek både ute og inne. Barna skal møte trygge voksne som er omsorgsfulle, stabile, engasjerte og positive.
Arbeidssted:
4020 StavangerHinna bydel
Arbeidsoppgaver:
Delta i det praktiske og pedagogiske arbeidet på basen/trinnet, samt planlegge og evaluere,bidra med veiledning, delta i foreldresamarbeid og møtevirksomhet. 
Målrettet miljøarbeid på system- og individ nivå, og oppfølging av barn med spesielle behov 
Ansvar for voksenstyrte aktiviteter
Utdanningsnivå:
Bachelorgrad
Utdanningsretning:
PedagogikkIdrettsfagOmsorgsfagTeater / Musikk / DansUtdanningstittel: Miljøterapeut
Kvalifikasjoner:
Personlig egnethet 
Arbeidsspråk er norsk, så norsk må beherskes godt muntlig og skriftlig 
3 årig høyskole (barnevern, førskolelærer ol.) 
Det er ønskelig med erfaring i arbeid med barn 
Spisskompetanse innen musikk, dans, drama og friluftsliv er ønskelig
Vi tilbyr:
Et trivelig arbeidsmiljø og gode utviklingsmuligheter 
Gode forsikrings- og pensjonsordninger 
Stillingskode: 667500 
Lønn: 354000 - 405100 etter ansiennitet 
Mulighet for kombinasjonsstilling i skoledelen
Andre opplysninger:
Stillingsbrøk: 50%FastAntall stillinger: 1Startdato for ansettelse/vikariat/engasjement: 13.01.2014
Kontaktperson(er):
, tlf. 
For fullstendig utlysningstekst og elektronisk søknadsskjema: [Klikk her]
"
6588734;2013-09-26;Jordbruk, skogbruk og fiske;" 
Vi søker etter
LANDBRUKSVIKAR i FRÆNA
LANDBRUKSVIKAR i SUNNDAL/NESSET
KLAUVSKJÆRER 
Vi har for tiden ledig to faste stillinger som landbruksvikarer i kommunene Fræna (100 %) og Sunndal/Nesset (50 %) og ei fast stilling (ca. 50 %) som klauvskjærer med base i Elnesvågen. Gode lønns¿ og arbeidsvilkår.
Arbeidsområde: Landbruksvikaren skal i første rekke være avløser ved sykdom på gardsbruk i aktuelt område. I tillegg kommer avløsning ved planlagt ferie/fritid. Oppdrag for klauvskjærer vil hovedsakelig være i Romsdal og på Nordmøre.
 
Vi søker deg som: 
Er ansvarsbevisst og kan arbeide selvstendig.
Du bør ha landbruksfaglig utdanning, erfaring med husdyr og melke-produksjon. Erfaring kan kompensere for manglende landbruksfaglig utdanning.
Du må ha bil- og traktorsertifikat, og disponere egen bil.
Muligheter for opplæring og sertifisering innen klauvskjæring.
Må beherske norsk; muntlig og skriftlig.
 
Vi kan tilby:
En interessant og lærerik jobb i et spennende arbeids-miljø.
Varierte arbeidsoppgaver og nyttig praksis for videre utdanning.
Ordnet arbeidsforhold og lønn etter avtale.
Gode pensjons- og forsikringsordninger.
Stillingen som klauvskjærer kan også kombineres med stillingen som landbruksvikar, eller det kan bli muligheter for større stillingsprosent om etterspørselen etter klauvskjæring øker.
 
Tiltredelse etter avtale. Søknadsfrist 18. oktober.
Søknad og CV sendes: www.landbruknordvest.no
For mer informasjon: Kontakt avdelingsleder Audhild S. Tundal, tlf. 926 48 710 eller e-post: eller daglig leder , tlf. 906 03 561 eller e-post:  
 "
5677722;2013-05-21;Industriarbeid;"Vi har ledig stilling som
Vi har ledig stilling som energimontør med oppmøteplass p.t. ved vår avdeling i Treungen.
Arbeidsoppgåvene vil vera arbeid ved driftsavdelinga som montørarbeid,
linjerydding, transport m.m.
Vi søkjer ein yngre innsatsvillig person med minimum sertifikat som
energimontør og førarkort kl. B, men all kompetanse og erfaring vil
bli vurdert.
Løn og andre vilkår i samsvar med sentral og lokal avtale.
VTK har eiga pensjonskasse med vilkår som i andre offentlege ordningar.
Deltaking i vaktordning kan bli pålagt.
Spørsmål om stillinga kan rettast til nettsjef  på
tlf. .
Søknad med CV og kopi av vitnemål/attestar vert å sende:
 AS, 3891 Høydalsmo.
Søknadsfrist: 3. juni 2013."
7276160;2014-01-16;Ledere;"Vår nye HR ansvarlig vil ha utførende ansvar for alle oppgaver knyttet til rekruttering, kompetanseutvikling, HMS og personal- og lønnspolitikk, herunder oppfølging av lov- og avtaleverk.
Stillingen er nyopprettet og du vil ha stor påvirkningskraft i forhold til å utvikle stillingens innhold.  I tillegg til HR oppgaver vil andre administrative/driftsrelaterte oppgaver blir tillagt stillingen. 
Du vil i det daglige jobbe nært sammen med daglig leder og driftssjef i den videre utvikling av selskapet.
Erfaring/Kvalifikasjoner
Minimum 5 år erfaring fra operativ rolle innen HR og administrasjon, gjerne fra  transport-/logistikkbransjen
Det er ønskelig med noe erfaring fra lønnsarbeid, herunder økonomiforståelse
Relevant utdanning innen HR-området
Personlige egenskaper
Selvstendig, nøyaktig, systematisk og trives i et hektisk arbeidsmiljø
Serviceinnstilt, pålitelig, løsningsorienter og gode kommunikasjonsevner
Trives både med å arbeide selvstendig og i team
For nærmere opplysninger om stillingen, kontakt daglig leder  på tlf. 957 05 710. Kortfattet søknad og CV sendes til "
8731166;2014-12-04;Helse, pleie og omsorg;"Barnevernspedagog, fast 100 %
Ingress
Bardu kommune har ledig 100% fast som barnevernspedagog..
Kvalifikasjoner
"" Barnevernspedagog eller annen relevant høyere utdanning
Arbeidsoppgaver
"" Gjennomføring av undersøkelse
"" Saksforberedelse og oppfølging av tiltak
"" Oppfølging av barn som er under omsorg
"" Forebyggende arbeid og tverrfaglig samarbeid
Generelt
Tilsetting skjer i henhold til gjeldende reglement, lover og avtaler.
Det kreves at den som ansettes har førerkort kl.B og disponerer egen bil.
Det stilles krav om gode norskkunnskaper, skriftlig og muntlig.
Politiattest av nyere dato må fremlegges.
Minst to referanser må oppgis, hvorav den ene er fra siste arbeidsgiver.
Personlig egnethet vil bli vektlagt.
Aktuelle kandidater vil bli innkalt til intervju.Vi kan tilby gode pensjons - og forsikringsvilkår.Bardu kommune benytter internettbasert søkesystem, og søkere skal derfor registrere seg elektronisk med cv via link på Bardu kommunes hjemmeside. Her finnes også fullstendig utlysningstekst.
Stillingtype: Fast dagtid
Kontakter:
, , 
, , 
For fullstendig utlysningstekst og elektronisk søknadsskjema: [Klikk her]
"
8519822;2014-08-27;Ledere;"Det er ledig embete som Fylkesmann i Oppland (åremål)
Jobbnorge ID: 104801Fylkesmannen er Kongen og Regjeringa sin representant i fylket, og skal arbeide for å følgje opp Stortinget og Regjeringa sine mål og retningsliner. Fylkesmannen skal òg samordne anna statleg forvaltning i fylket og ta del i samarbeid og samhandling mellom stat, fylkeskommune og kommunar. Fylkesmannen leiar ei forvaltningseining med omfattande oppgåver med om lag 132 tilsette. Kontorstaden er i Lillehammer. Den som søkjer må ha omfattande og breitt samfunnsinnsyn og samfunnsengasjement, samt røynsle frå og innsikt i offentleg forvaltning. Det må dokumenterast røynsle som leiar på høgt nivå frå offentleg og/eller privat verksemd eller frå organisasjonsarbeid. Evne og vilje til å nå resultat, nyorientering og utvikling vert vektlagt. Det er ønskeleg at søkjaren har høgare utdanning. Ei viktig oppgåve for fylkesmannen er samordning av statlege sektoroppgåver i høve til kommunane og fylkeskommunen. Det vert difor lagt vekt på røynsle, evne til samarbeid, problemanalyse, konflikthandtering og god sosial fungering. Vidare bør søkjarar ha gode evner til intern motivering og ekstern profilering av oppgåvene og organisasjonen. Embetet som Fylkesmann i Oppland vert ledig frå 1. januar 2015. Lengda på åremålet er seks år, med høve til gjenoppnemning i ein ny seksårsperiode etter offentleg kunngjering og konkurranse.   Embetet vert lønna i leiarlønnssystemet i staten. Innskot til Statens pensjonskasse vert trekt frå i samsvar med gjeldande vedtak. Ut frå prinsippet om open sakshandsaming når det gjeld stillingar av særleg stor offentleg interesse, vil namna på alle søkjarane bli førte opp på ei offentleg søkjarliste, som det offentlege har innsynsrett i.   For nærare opplysingar om embetet, ta kontakt med departementsråd , tlf. , eller ekspedisjonssjef , tlf. . For registrering av elektronisk søknad og CV, sjå Kommunal- og moderniseringsdepartementets jobbportal på www.jobb.dep.no/kmd. Søknad må sendast innan 9. september 2014.Se annonsen og søk på stillingen www.jobbnorge.no"
